ID,ST_Code,Area_Name,ST_Name,Region,Age,Persons,Males,Females,education_Persons,education_Males,education_Females,School_Persons,School_Males,School_Females,College_Persons,College_Males,College_Females,Vocational_Persons,Vocational_Males,Vocational_Females,Other_Persons,Other_Males,Other_Females,Literacy_Persons,Literacy_Males,Literacy_Females
601,537,District - Baleshwar 08,Kondadora,Rural,25+,476,245,231,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
602,537,District - Baleshwar 08,Kondadora,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,537,District - Baleshwar 08,Kondadora,Urban,All ages,274,136,138,59,29,30,58,28,30,1,1,0,0,0,0,0,0,0,0,0,0
604,537,District - Baleshwar 08,Kondadora,Urban,0-5,38,21,17,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605,537,District - Baleshwar 08,Kondadora,Urban,6-14,64,32,32,46,23,23,46,23,23,0,0,0,0,0,0,0,0,0,0,0,0
606,537,District - Baleshwar 08,Kondadora,Urban,15-19,28,12,16,11,5,6,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0
607,537,District - Baleshwar 08,Kondadora,Urban,20-24,18,9,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
608,537,District - Baleshwar 08,Kondadora,Urban,25+,126,62,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,537,District - Baleshwar 08,Kondadora,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,538,District - Baleshwar 08,Kora,Total,All ages,2149,1094,1055,294,195,99,284,187,97,10,8,2,0,0,0,0,0,0,0,0,0
611,538,District - Baleshwar 08,Kora,Total,0-5,309,155,154,9,3,6,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0
612,538,District - Baleshwar 08,Kora,Total,6-14,520,259,261,236,154,82,236,154,82,0,0,0,0,0,0,0,0,0,0,0,0
613,538,District - Baleshwar 08,Kora,Total,15-19,208,116,92,38,28,10,35,26,9,3,2,1,0,0,0,0,0,0,0,0,0
614,538,District - Baleshwar 08,Kora,Total,20-24,156,85,71,11,10,1,4,4,0,7,6,1,0,0,0,0,0,0,0,0,0
615,538,District - Baleshwar 08,Kora,Total,25+,956,479,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,538,District - Baleshwar 08,Kora,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,538,District - Baleshwar 08,Kora,Rural,All ages,1986,1006,980,284,188,96,276,181,95,8,7,1,0,0,0,0,0,0,0,0,0
618,538,District - Baleshwar 08,Kora,Rural,0-5,286,143,143,9,3,6,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0
619,538,District - Baleshwar 08,Kora,Rural,6-14,478,240,238,229,149,80,229,149,80,0,0,0,0,0,0,0,0,0,0,0,0
620,538,District - Baleshwar 08,Kora,Rural,15-19,193,105,88,35,26,9,34,25,9,1,1,0,0,0,0,0,0,0,0,0,0
621,538,District - Baleshwar 08,Kora,Rural,20-24,139,75,64,11,10,1,4,4,0,7,6,1,0,0,0,0,0,0,0,0,0
622,538,District - Baleshwar 08,Kora,Rural,25+,890,443,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,538,District - Baleshwar 08,Kora,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,538,District - Baleshwar 08,Kora,Urban,All ages,163,88,75,10,7,3,8,6,2,2,1,1,0,0,0,0,0,0,0,0,0
625,538,District - Baleshwar 08,Kora,Urban,0-5,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,538,District - Baleshwar 08,Kora,Urban,6-14,42,19,23,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
627,538,District - Baleshwar 08,Kora,Urban,15-19,15,11,4,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
628,538,District - Baleshwar 08,Kora,Urban,20-24,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,538,District - Baleshwar 08,Kora,Urban,25+,66,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,538,District - Baleshwar 08,Kora,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,539,District - Baleshwar 08,Korua,Total,All ages,205,99,106,24,17,7,24,17,7,0,0,0,0,0,0,0,0,0,0,0,0
632,539,District - Baleshwar 08,Korua,Total,0-5,28,8,20,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
633,539,District - Baleshwar 08,Korua,Total,6-14,47,26,21,17,13,4,17,13,4,0,0,0,0,0,0,0,0,0,0,0,0
634,539,District - Baleshwar 08,Korua,Total,15-19,19,10,9,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
635,539,District - Baleshwar 08,Korua,Total,20-24,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,539,District - Baleshwar 08,Korua,Total,25+,90,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,539,District - Baleshwar 08,Korua,Total,Unknown,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,539,District - Baleshwar 08,Korua,Rural,All ages,205,99,106,24,17,7,24,17,7,0,0,0,0,0,0,0,0,0,0,0,0
639,539,District - Baleshwar 08,Korua,Rural,0-5,28,8,20,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
640,539,District - Baleshwar 08,Korua,Rural,6-14,47,26,21,17,13,4,17,13,4,0,0,0,0,0,0,0,0,0,0,0,0
641,539,District - Baleshwar 08,Korua,Rural,15-19,19,10,9,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
642,539,District - Baleshwar 08,Korua,Rural,20-24,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,539,District - Baleshwar 08,Korua,Rural,25+,90,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,539,District - Baleshwar 08,Korua,Rural,Unknown,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,539,District - Baleshwar 08,Korua,Urban,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,539,District - Baleshwar 08,Korua,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,539,District - Baleshwar 08,Korua,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,539,District - Baleshwar 08,Korua,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,539,District - Baleshwar 08,Korua,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,539,District - Baleshwar 08,Korua,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,539,District - Baleshwar 08,Korua,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,541,District - Baleshwar 08,Koya,Total,All ages,82,37,45,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
653,541,District - Baleshwar 08,Koya,Total,0-5,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,541,District - Baleshwar 08,Koya,Total,6-14,20,8,12,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
655,541,District - Baleshwar 08,Koya,Total,15-19,7,4,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
656,541,District - Baleshwar 08,Koya,Total,20-24,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,541,District - Baleshwar 08,Koya,Total,25+,38,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,541,District - Baleshwar 08,Koya,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,541,District - Baleshwar 08,Koya,Rural,All ages,82,37,45,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
660,541,District - Baleshwar 08,Koya,Rural,0-5,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,541,District - Baleshwar 08,Koya,Rural,6-14,20,8,12,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
662,541,District - Baleshwar 08,Koya,Rural,15-19,7,4,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
663,541,District - Baleshwar 08,Koya,Rural,20-24,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,541,District - Baleshwar 08,Koya,Rural,25+,38,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,541,District - Baleshwar 08,Koya,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,541,District - Baleshwar 08,Koya,Urban,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,541,District - Baleshwar 08,Koya,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,541,District - Baleshwar 08,Koya,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,541,District - Baleshwar 08,Koya,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,541,District - Baleshwar 08,Koya,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,541,District - Baleshwar 08,Koya,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,541,District - Baleshwar 08,Koya,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,542,District - Baleshwar 08,Kulis,Total,All ages,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,542,District - Baleshwar 08,Kulis,Total,0-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,542,District - Baleshwar 08,Kulis,Total,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,542,District - Baleshwar 08,Kulis,Total,15-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,542,District - Baleshwar 08,Kulis,Total,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,542,District - Baleshwar 08,Kulis,Total,25+,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,542,District - Baleshwar 08,Kulis,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,542,District - Baleshwar 08,Kulis,Rural,All ages,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,542,District - Baleshwar 08,Kulis,Rural,0-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,542,District - Baleshwar 08,Kulis,Rural,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,542,District - Baleshwar 08,Kulis,Rural,15-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,542,District - Baleshwar 08,Kulis,Rural,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,542,District - Baleshwar 08,Kulis,Rural,25+,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,542,District - Baleshwar 08,Kulis,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,542,District - Baleshwar 08,Kulis,Urban,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,542,District - Baleshwar 08,Kulis,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,542,District - Baleshwar 08,Kulis,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,542,District - Baleshwar 08,Kulis,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,542,District - Baleshwar 08,Kulis,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,542,District - Baleshwar 08,Kulis,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,542,District - Baleshwar 08,Kulis,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,543,District - Baleshwar 08,Lodha,Total,All ages,150,80,70,8,5,3,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0
695,543,District - Baleshwar 08,Lodha,Total,0-5,21,11,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
696,543,District - Baleshwar 08,Lodha,Total,6-14,33,18,15,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
697,543,District - Baleshwar 08,Lodha,Total,15-19,17,9,8,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
698,543,District - Baleshwar 08,Lodha,Total,20-24,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,543,District - Baleshwar 08,Lodha,Total,25+,70,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,543,District - Baleshwar 08,Lodha,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,543,District - Baleshwar 08,Lodha,Rural,All ages,140,73,67,8,5,3,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0
702,543,District - Baleshwar 08,Lodha,Rural,0-5,21,11,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
703,543,District - Baleshwar 08,Lodha,Rural,6-14,30,16,14,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
704,543,District - Baleshwar 08,Lodha,Rural,15-19,15,8,7,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
705,543,District - Baleshwar 08,Lodha,Rural,20-24,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,543,District - Baleshwar 08,Lodha,Rural,25+,67,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,543,District - Baleshwar 08,Lodha,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,543,District - Baleshwar 08,Lodha,Urban,All ages,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,543,District - Baleshwar 08,Lodha,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,543,District - Baleshwar 08,Lodha,Urban,6-14,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,543,District - Baleshwar 08,Lodha,Urban,15-19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,543,District - Baleshwar 08,Lodha,Urban,20-24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,543,District - Baleshwar 08,Lodha,Urban,25+,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,543,District - Baleshwar 08,Lodha,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,544,District - Baleshwar 08,Madia,Total,All ages,1821,862,959,251,148,103,239,137,102,12,11,1,0,0,0,0,0,0,0,0,0
716,544,District - Baleshwar 08,Madia,Total,0-5,256,106,150,16,5,11,16,5,11,0,0,0,0,0,0,0,0,0,0,0,0
717,544,District - Baleshwar 08,Madia,Total,6-14,440,201,239,192,109,83,192,109,83,0,0,0,0,0,0,0,0,0,0,0,0
718,544,District - Baleshwar 08,Madia,Total,15-19,142,68,74,31,22,9,25,17,8,6,5,1,0,0,0,0,0,0,0,0,0
719,544,District - Baleshwar 08,Madia,Total,20-24,120,56,64,11,11,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0
720,544,District - Baleshwar 08,Madia,Total,25+,862,431,431,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
721,544,District - Baleshwar 08,Madia,Total,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,544,District - Baleshwar 08,Madia,Rural,All ages,1817,860,957,251,148,103,239,137,102,12,11,1,0,0,0,0,0,0,0,0,0
723,544,District - Baleshwar 08,Madia,Rural,0-5,255,105,150,16,5,11,16,5,11,0,0,0,0,0,0,0,0,0,0,0,0
724,544,District - Baleshwar 08,Madia,Rural,6-14,440,201,239,192,109,83,192,109,83,0,0,0,0,0,0,0,0,0,0,0,0
725,544,District - Baleshwar 08,Madia,Rural,15-19,142,68,74,31,22,9,25,17,8,6,5,1,0,0,0,0,0,0,0,0,0
726,544,District - Baleshwar 08,Madia,Rural,20-24,120,56,64,11,11,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0
727,544,District - Baleshwar 08,Madia,Rural,25+,859,430,429,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
728,544,District - Baleshwar 08,Madia,Rural,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,544,District - Baleshwar 08,Madia,Urban,All ages,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,544,District - Baleshwar 08,Madia,Urban,0-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,544,District - Baleshwar 08,Madia,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,544,District - Baleshwar 08,Madia,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,544,District - Baleshwar 08,Madia,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,544,District - Baleshwar 08,Madia,Urban,25+,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,544,District - Baleshwar 08,Madia,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,545,District - Baleshwar 08,Mahali,Total,All ages,380,191,189,39,27,12,39,27,12,0,0,0,0,0,0,0,0,0,0,0,0
737,545,District - Baleshwar 08,Mahali,Total,0-5,50,25,25,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
738,545,District - Baleshwar 08,Mahali,Total,6-14,78,41,37,30,21,9,30,21,9,0,0,0,0,0,0,0,0,0,0,0,0
739,545,District - Baleshwar 08,Mahali,Total,15-19,33,17,16,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
740,545,District - Baleshwar 08,Mahali,Total,20-24,34,18,16,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
741,545,District - Baleshwar 08,Mahali,Total,25+,182,88,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,545,District - Baleshwar 08,Mahali,Total,Unknown,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,545,District - Baleshwar 08,Mahali,Rural,All ages,372,187,185,38,27,11,38,27,11,0,0,0,0,0,0,0,0,0,0,0,0
744,545,District - Baleshwar 08,Mahali,Rural,0-5,47,23,24,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
745,545,District - Baleshwar 08,Mahali,Rural,6-14,78,41,37,30,21,9,30,21,9,0,0,0,0,0,0,0,0,0,0,0,0
746,545,District - Baleshwar 08,Mahali,Rural,15-19,33,17,16,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
747,545,District - Baleshwar 08,Mahali,Rural,20-24,34,18,16,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
748,545,District - Baleshwar 08,Mahali,Rural,25+,177,86,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,545,District - Baleshwar 08,Mahali,Rural,Unknown,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,545,District - Baleshwar 08,Mahali,Urban,All ages,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751,545,District - Baleshwar 08,Mahali,Urban,0-5,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
752,545,District - Baleshwar 08,Mahali,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,545,District - Baleshwar 08,Mahali,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,545,District - Baleshwar 08,Mahali,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,545,District - Baleshwar 08,Mahali,Urban,25+,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,545,District - Baleshwar 08,Mahali,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,546,District - Baleshwar 08,Mankidi,Total,All ages,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,546,District - Baleshwar 08,Mankidi,Total,0-5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,546,District - Baleshwar 08,Mankidi,Total,6-14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,546,District - Baleshwar 08,Mankidi,Total,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,546,District - Baleshwar 08,Mankidi,Total,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,546,District - Baleshwar 08,Mankidi,Total,25+,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,546,District - Baleshwar 08,Mankidi,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,546,District - Baleshwar 08,Mankidi,Rural,All ages,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,546,District - Baleshwar 08,Mankidi,Rural,0-5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,546,District - Baleshwar 08,Mankidi,Rural,6-14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,546,District - Baleshwar 08,Mankidi,Rural,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,546,District - Baleshwar 08,Mankidi,Rural,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,546,District - Baleshwar 08,Mankidi,Rural,25+,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,546,District - Baleshwar 08,Mankidi,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,546,District - Baleshwar 08,Mankidi,Urban,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,546,District - Baleshwar 08,Mankidi,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,546,District - Baleshwar 08,Mankidi,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,546,District - Baleshwar 08,Mankidi,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,546,District - Baleshwar 08,Mankidi,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,546,District - Baleshwar 08,Mankidi,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,546,District - Baleshwar 08,Mankidi,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,547,District - Baleshwar 08,Mankirdia,Total,All ages,108,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,547,District - Baleshwar 08,Mankirdia,Total,0-5,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,547,District - Baleshwar 08,Mankirdia,Total,6-14,29,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,547,District - Baleshwar 08,Mankirdia,Total,15-19,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,547,District - Baleshwar 08,Mankirdia,Total,20-24,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,547,District - Baleshwar 08,Mankirdia,Total,25+,52,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,547,District - Baleshwar 08,Mankirdia,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,547,District - Baleshwar 08,Mankirdia,Rural,All ages,108,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,547,District - Baleshwar 08,Mankirdia,Rural,0-5,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,547,District - Baleshwar 08,Mankirdia,Rural,6-14,29,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,547,District - Baleshwar 08,Mankirdia,Rural,15-19,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,547,District - Baleshwar 08,Mankirdia,Rural,20-24,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,547,District - Baleshwar 08,Mankirdia,Rural,25+,52,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,547,District - Baleshwar 08,Mankirdia,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,547,District - Baleshwar 08,Mankirdia,Urban,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,547,District - Baleshwar 08,Mankirdia,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,547,District - Baleshwar 08,Mankirdia,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,547,District - Baleshwar 08,Mankirdia,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,547,District - Baleshwar 08,Mankirdia,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,547,District - Baleshwar 08,Mankirdia,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,547,District - Baleshwar 08,Mankirdia,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
